,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_act,param_decay,param_dropout,param_epochs,param_l1,param_l2,param_lr,param_nl1,param_nl2,param_nl3,param_nn1,param_nn2,param_nn3,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
108,4.04713773727417,0.1922573912608574,0.27851096789042157,0.07838868276696095,relu,0,0.1,3,0,0.001,1e-05,0,0,0,12,11,10,"{'act': 'relu', 'decay': 0, 'dropout': 0.1, 'epochs': 3, 'l1': 0, 'l2': 0.001, 'lr': 1e-05, 'nl1': 0, 'nl2': 0, 'nl3': 0, 'nn1': 12, 'nn2': 11, 'nn3': 10}",-1.8811700182815356,-2.851005484460695,-2.667886550777676,-2.466626028649802,0.4207679137759727,127
109,4.081861257553101,0.1436718902684867,0.24331585566202799,0.06632605711323843,relu,0,0.1,3,0,0.001,1e-05,0,0,0,12,8,10,"{'act': 'relu', 'decay': 0, 'dropout': 0.1, 'epochs': 3, 'l1': 0, 'l2': 0.001, 'lr': 1e-05, 'nl1': 0, 'nl2': 0, 'nl3': 0, 'nn1': 12, 'nn2': 8, 'nn3': 10}",-1.5457038391224862,-1.0923217550274222,-3.040256175663312,-1.8924108503505028,0.8321309606822351,114
110,5.559064626693726,0.3040110817201981,0.27446508407592773,0.022204478265017785,relu,0,0.1,3,0,0.001,1e-05,0,1,0,12,11,10,"{'act': 'relu', 'decay': 0, 'dropout': 0.1, 'epochs': 3, 'l1': 0, 'l2': 0.001, 'lr': 1e-05, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 12, 'nn2': 11, 'nn3': 10}",-0.9616087751371115,-0.886654478976234,-0.6797804208600183,-0.842730874733313,0.11916766623877945,65
111,5.548517465591431,0.21171141797649154,0.30046971638997394,0.06674892040730493,relu,0,0.1,3,0,0.001,1e-05,0,1,0,12,8,10,"{'act': 'relu', 'decay': 0, 'dropout': 0.1, 'epochs': 3, 'l1': 0, 'l2': 0.001, 'lr': 1e-05, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 12, 'nn2': 8, 'nn3': 10}",-1.2093235831809872,-1.886654478976234,-2.0448307410795974,-1.713501981103322,0.3623884135837273,100
112,4.1334913571675616,0.13553540639670453,0.2513679663340251,0.11146830816951155,relu,0,0.1,3,0.001,0,0.01,0,0,0,12,11,10,"{'act': 'relu', 'decay': 0, 'dropout': 0.1, 'epochs': 3, 'l1': 0.001, 'l2': 0, 'lr': 0.01, 'nl1': 0, 'nl2': 0, 'nl3': 0, 'nn1': 12, 'nn2': 11, 'nn3': 10}",-0.5521023765996343,-0.5603290676416819,-0.5910338517840805,-0.5678146906430966,0.01675116407912733,36
113,4.297603368759155,0.30585897765813175,0.28004805246988934,0.061515538784157955,relu,0,0.1,3,0.001,0,0.01,0,0,0,12,8,10,"{'act': 'relu', 'decay': 0, 'dropout': 0.1, 'epochs': 3, 'l1': 0.001, 'l2': 0, 'lr': 0.01, 'nl1': 0, 'nl2': 0, 'nl3': 0, 'nn1': 12, 'nn2': 8, 'nn3': 10}",-0.5457038391224863,-0.5447897623400365,-0.5864592863677951,-0.5589759219750077,0.019428374621633045,19
114,5.587803999582927,0.3839227321286717,0.3527168432871501,0.07518904475039588,relu,0,0.1,3,0.001,0,0.01,0,1,0,12,11,10,"{'act': 'relu', 'decay': 0, 'dropout': 0.1, 'epochs': 3, 'l1': 0.001, 'l2': 0, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 12, 'nn2': 11, 'nn3': 10}",-0.5603290676416819,-0.6380255941499086,-0.5727355901189387,-0.5903687900030479,0.034084519253911066,61
115,5.776516437530518,0.343265235328253,0.324413537979126,0.04346843648106803,relu,0,0.1,3,0.001,0,0.01,0,1,0,12,8,10,"{'act': 'relu', 'decay': 0, 'dropout': 0.1, 'epochs': 3, 'l1': 0.001, 'l2': 0, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 12, 'nn2': 8, 'nn3': 10}",-0.5383912248628885,-0.5648994515539305,-0.5873741994510522,-0.563547698872295,0.020018532538833518,31
116,4.177388747533162,0.01963277421885266,0.20760305722554526,0.04328796884772771,relu,0,0.1,3,0.001,0,1e-05,0,0,0,12,11,10,"{'act': 'relu', 'decay': 0, 'dropout': 0.1, 'epochs': 3, 'l1': 0.001, 'l2': 0, 'lr': 1e-05, 'nl1': 0, 'nl2': 0, 'nl3': 0, 'nn1': 12, 'nn2': 11, 'nn3': 10}",-0.6480804387568556,-2.139853747714808,-2.7602927721866424,-1.8491313623895154,0.8864192549606743,111
117,4.627571185429891,0.21205938705283525,0.3954198360443115,0.07688492813391187,relu,0,0.1,3,0.001,0,1e-05,0,0,0,12,8,10,"{'act': 'relu', 'decay': 0, 'dropout': 0.1, 'epochs': 3, 'l1': 0.001, 'l2': 0, 'lr': 1e-05, 'nl1': 0, 'nl2': 0, 'nl3': 0, 'nn1': 12, 'nn2': 8, 'nn3': 10}",-1.8747714808043876,-2.1572212065813527,-2.7950594693504116,-2.275525754343188,0.38488263057405375,125
118,5.75372036298116,0.36924284021210596,0.2911840279897054,0.04760361181733941,relu,0,0.1,3,0.001,0,1e-05,0,1,0,12,11,10,"{'act': 'relu', 'decay': 0, 'dropout': 0.1, 'epochs': 3, 'l1': 0.001, 'l2': 0, 'lr': 1e-05, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 12, 'nn2': 11, 'nn3': 10}",-2.395795246800731,-2.8775137111517366,-1.344922232387923,-2.2063395306309053,0.6398187043067993,124
119,5.600051244099935,0.18055153894844664,0.3442605336507161,0.05634074618196213,relu,0,0.1,3,0.001,0,1e-05,0,1,0,12,8,10,"{'act': 'relu', 'decay': 0, 'dropout': 0.1, 'epochs': 3, 'l1': 0.001, 'l2': 0, 'lr': 1e-05, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 12, 'nn2': 8, 'nn3': 10}",-1.7623400365630713,-1.0694698354661791,-1.5773101555352242,-1.4696738799146603,0.2929563012597792,86
120,4.724199612935384,0.2639318924840432,0.36678020159403485,0.06220011789612912,relu,0,0.1,3,0.001,0.001,0.01,0,0,0,12,11,10,"{'act': 'relu', 'decay': 0, 'dropout': 0.1, 'epochs': 3, 'l1': 0.001, 'l2': 0.001, 'lr': 0.01, 'nl1': 0, 'nl2': 0, 'nl3': 0, 'nn1': 12, 'nn2': 11, 'nn3': 10}",-0.5438756855575868,-0.5594149908592322,-0.5809698078682525,-0.5614142029868943,0.015208330854117673,26
121,4.711146434148152,0.34013677550432936,0.2786233425140381,0.07685522433474085,relu,0,0.1,3,0.001,0.001,0.01,0,0,0,12,8,10,"{'act': 'relu', 'decay': 0, 'dropout': 0.1, 'epochs': 3, 'l1': 0.001, 'l2': 0.001, 'lr': 0.01, 'nl1': 0, 'nl2': 0, 'nl3': 0, 'nn1': 12, 'nn2': 8, 'nn3': 10}",-0.576782449725777,-0.5877513711151737,-0.5910338517840805,-0.5851874428527888,0.006093735427050221,59
122,6.661617835362752,0.3429976358676037,0.2439126173655192,0.10041963748623822,relu,0,0.1,3,0.001,0.001,0.01,0,1,0,12,11,10,"{'act': 'relu', 'decay': 0, 'dropout': 0.1, 'epochs': 3, 'l1': 0.001, 'l2': 0.001, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 12, 'nn2': 11, 'nn3': 10}",-0.5393053016453382,-0.6060329067641682,-0.6084172003659652,-0.5845778725998171,0.03203464936953107,57
123,7.2361423174540205,0.8598336352986236,0.29280662536621094,0.06893637446584203,relu,0,0.1,3,0.001,0.001,0.01,0,1,0,12,8,10,"{'act': 'relu', 'decay': 0, 'dropout': 0.1, 'epochs': 3, 'l1': 0.001, 'l2': 0.001, 'lr': 0.01, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 12, 'nn2': 8, 'nn3': 10}",-0.5813528336380256,-0.6051188299817185,-0.5928636779505947,-0.5931118561414203,0.00970549105810041,63
124,5.897911389668782,0.8758541428794056,0.31049172083536786,0.034438160078597665,relu,0,0.1,3,0.001,0.001,1e-05,0,0,0,12,11,10,"{'act': 'relu', 'decay': 0, 'dropout': 0.1, 'epochs': 3, 'l1': 0.001, 'l2': 0.001, 'lr': 1e-05, 'nl1': 0, 'nl2': 0, 'nl3': 0, 'nn1': 12, 'nn2': 11, 'nn3': 10}",-1.4917733089579526,-0.993601462522852,-2.8554437328453797,-1.7799451386772325,0.7868895069220108,105
125,5.118863662083943,0.59276256510451,0.32194066047668457,0.022373179313496663,relu,0,0.1,3,0.001,0.001,1e-05,0,0,0,12,8,10,"{'act': 'relu', 'decay': 0, 'dropout': 0.1, 'epochs': 3, 'l1': 0.001, 'l2': 0.001, 'lr': 1e-05, 'nl1': 0, 'nl2': 0, 'nl3': 0, 'nn1': 12, 'nn2': 8, 'nn3': 10}",-0.9497257769652651,-1.603290676416819,-1.7127172918572735,-1.4218226150563853,0.33687395221842875,83
126,5.66071343421936,0.1451464769617354,0.3074711163838704,0.05478118808322987,relu,0,0.1,3,0.001,0.001,1e-05,0,1,0,12,11,10,"{'act': 'relu', 'decay': 0, 'dropout': 0.1, 'epochs': 3, 'l1': 0.001, 'l2': 0.001, 'lr': 1e-05, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 12, 'nn2': 11, 'nn3': 10}",-2.8619744058500913,-1.5603290676416819,-3.0448307410795974,-2.4888753428832673,0.6609599844461471,128
127,11.647858699162802,4.435956005013076,0.40204723676045734,0.11160059322814599,relu,0,0.1,3,0.001,0.001,1e-05,0,1,0,12,8,10,"{'act': 'relu', 'decay': 0, 'dropout': 0.1, 'epochs': 3, 'l1': 0.001, 'l2': 0.001, 'lr': 1e-05, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 12, 'nn2': 8, 'nn3': 10}",-1.1718464351005484,-1.329981718464351,-1.8911253430924062,-1.4641877476379153,0.308583235337502,85
