,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_act,param_batch_size,param_decay,param_dropout,param_epochs,param_lr,param_nl1,param_nl2,param_nl3,param_nn1,param_nn2,param_nn3,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
177,46.56813224156698,3.3731089191837444,7.113750219345093,0.41166271192450454,relu,80,1e-06,0.25,30,0.01,1,1,0,8,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 8, 'nn2': 8, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
178,43.71166753768921,0.7843643480103025,6.41666579246521,0.06974715028419982,relu,80,1e-06,0.25,30,0.01,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
179,44.97433431943258,3.769222953915764,7.20099949836731,1.1230703196308243,relu,80,1e-06,0.25,30,0.01,1,1,0,9,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 8, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
180,41.6000010172526,1.6698191158151774,7.2233327229817705,1.4691454415518668,relu,80,1e-06,0.25,30,0.001,0,1,0,7,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.001, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 7, 'nn2': 7, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
181,40.53600160280863,0.30243503955985973,6.506665070851644,0.03812440991931399,relu,80,1e-06,0.25,30,0.001,0,1,0,7,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.001, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 7, 'nn2': 8, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
182,43.688807805379234,0.4943720588105512,9.120345513025919,2.852719819190916,relu,80,1e-06,0.25,30,0.001,0,1,0,8,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.001, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 8, 'nn2': 7, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
183,46.5080623626709,1.8436113260522806,7.157999674479167,0.43309192248378464,relu,80,1e-06,0.25,30,0.001,0,1,0,8,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.001, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 8, 'nn2': 8, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
184,41.77899972597758,1.2585487868606455,7.331001361211141,0.627954405378252,relu,80,1e-06,0.25,30,0.001,0,1,0,9,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.001, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
185,43.24333914120992,1.3372640632174886,6.866327444712321,0.7280327903706637,relu,80,1e-06,0.25,30,0.001,0,1,0,9,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.001, 'nl1': 0, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 8, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
186,43.07300098737081,0.4917239999823341,6.994998931884766,0.17700551550847335,relu,80,1e-06,0.25,30,0.001,1,1,0,7,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 7, 'nn2': 7, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
187,46.22466746966044,1.9778839355691276,7.182667334874471,0.5689377060011114,relu,80,1e-06,0.25,30,0.001,1,1,0,7,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 7, 'nn2': 8, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
188,46.65533455212911,2.4642567065430674,7.0786653359731035,0.2571770763813277,relu,80,1e-06,0.25,30,0.001,1,1,0,8,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 8, 'nn2': 7, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
189,45.12266723314921,1.9997732717107692,7.342665672302246,0.3421422633995567,relu,80,1e-06,0.25,30,0.001,1,1,0,8,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 8, 'nn2': 8, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
190,46.3063329855601,2.4008416300991775,7.329668760299683,0.6098307558038693,relu,80,1e-06,0.25,30,0.001,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
191,45.25533239046732,1.003003829572941,5.630163510640462,0.3399397474212401,relu,80,1e-06,0.25,30,0.001,1,1,0,9,8,0,"{'act': 'relu', 'batch_size': 80, 'decay': 1e-06, 'dropout': 0.25, 'epochs': 30, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 8, 'nn3': 0}",-2.8816547982366902,-0.7079375848032564,-3.83887381275441,-2.476201243640475,1.3098981148538447,97
